Date, Open, High, Low, Close
03/30/11, 4559.65, 4606.80, 4559.65, 4598.45
03/29/11, 4517.95, 4570.25, 4517.95, 4549.00
03/28/11, 4488.40, 4530.80, 4488.40, 4518.30
03/25/11, 4442.85, 4499.50, 4434.95, 4493.35
03/24/11, 4385.20, 4410.15, 4385.20, 4406.65
03/23/11, 4325.15, 4374.90, 4320.50, 4373.35
03/22/11, 4303.60, 4336.30, 4302.25, 4326.50
03/21/11, 4317.65, 4319.00, 4276.25, 4289.30
03/18/11, 4362.65, 4370.40, 4293.45, 4298.40
03/17/11, 4355.90, 4389.05, 4339.30, 4346.90
03/16/11, 4349.15, 4401.75, 4349.15, 4386.45
03/15/11, 4338.50, 4368.80, 4282.10, 4334.70
03/14/11, 4338.80, 4402.75, 4338.80, 4399.65
03/11/11, 4361.25, 4388.90, 4320.80, 4343.70
03/10/11, 4396.10, 4396.10, 4364.95, 4382.20
03/09/11, 4402.45, 4422.50, 4369.50, 4404.30
03/08/11, 4348.15, 4396.80, 4348.15, 4390.60
03/07/11, 4377.05, 4377.05, 4308.90, 4346.55
03/04/11, 4428.10, 4455.05, 4395.95, 4403.75
03/03/11, 4367.75, 4425.30, 4355.70, 4400.70
03/01/11, 4273.90, 4397.95, 4273.90, 4391.75
02/28/11, 4241.40, 4343.20, 4233.65, 4247.15
02/25/11, 4233.25, 4248.85, 4173.75, 4226.75
02/24/11, 4323.05, 4327.50, 4187.90, 4201.20
02/23/11, 4354.25, 4379.40, 4333.45, 4338.75
02/22/11, 4395.40, 4400.05, 4342.40, 4363.45
02/21/11, 4364.00, 4407.40, 4324.75, 4403.20
02/18/11, 4446.10, 4483.50, 4355.05, 4365.30
02/17/11, 4402.30, 4443.85, 4382.25, 4440.00
02/16/11, 4377.20, 4405.60, 4376.70, 4391.35
02/15/11, 4372.20, 4404.40, 4330.55, 4384.60
02/14/11, 4257.05, 4371.10, 4257.05, 4365.75
02/11/11, 4160.95, 4244.95, 4130.50, 4240.45
02/10/11, 4174.20, 4193.80, 4128.25, 4164.30
02/09/11, 4245.00, 4257.70, 4160.20, 4178.30
02/08/11, 4352.05, 4352.05, 4250.25, 4255.70
02/07/11, 4358.40, 4362.95, 4323.60, 4332.10
02/04/11, 4426.15, 4460.35, 4322.75, 4339.55
02/03/11, 4361.50, 4432.70, 4353.55, 4429.90
02/02/11, 4380.85, 4405.65, 4350.70, 4362.35
02/01/11, 4441.85, 4446.35, 4342.10, 4352.15
01/31/11, 4394.85, 4435.10, 4342.80, 4424.60
01/28/11, 4519.35, 4519.35, 4381.85, 4427.50
01/27/11, 4610.30, 4611.50, 4509.40, 4514.00
01/25/11, 4639.70, 4667.50, 4585.20, 4589.50
01/24/11, 4604.00, 4636.65, 4599.05, 4628.70
01/21/11, 4587.00, 4610.55, 4579.95, 4592.70
01/20/11, 4564.65, 4605.30, 4547.20, 4597.70
01/19/11, 4605.65, 4620.50, 4565.45, 4583.85
01/18/11, 4568.90, 4604.80, 4568.60, 4598.35
01/17/11, 4563.60, 4583.05, 4544.75, 4553.65
01/14/11, 4639.95, 4691.55, 4557.15, 4566.75
01/13/11, 4703.00, 4718.30, 4629.35, 4639.80
01/12/11, 4650.15, 4716.20, 4597.15, 4709.85
01/11/11, 4639.05, 4682.20, 4589.75, 4624.95
01/10/11, 4748.95, 4750.60, 4624.20, 4636.20
01/07/11, 4855.50, 4863.95, 4737.80, 4750.75
01/06/11, 4918.05, 4926.80, 4850.90, 4865.05
01/05/11, 4954.35, 4954.35, 4891.75, 4903.10
01/04/11, 4975.60, 4988.25, 4947.10, 4957.10
01/03/11, 4964.50, 4980.45, 4959.90, 4967.30
